asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail,mineral_system,deposit_type,focus_area,production_text,resources_text,source_summary,source_link,ghgrp_facility_id,ghgrp_frs_id,ghgrp_address,ghgrp_primary_naics_code,ghgrp_subparts,ghgrp_sector
steel-1014879,steel_facility,US Foundry Company,FL,MIAMI-DADE COUNTY,25.857970000000002,-80.333730000000003,point,steel,,Steel Facility,reported_facility,,1,,,26157.714,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1014879,110070715900,8351 nw 93rd st medley fl,331511,C,Metals
steel-1013336,steel_facility,"Bonnell Aluminum, Inc.",GA,COWETA COUNTY,33.379837999999999,-84.821686,point,steel,,Steel Facility,reported_facility,,1,,,17807.932000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013336,110000357300,25 Bonnell St,331318,C,Metals
steel-1001103,steel_facility,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,GA,BARTOW COUNTY,34.242778999999999,-84.797775000000001,point,steel,,Steel Facility,reported_facility,,1,,,86209.26,22286.799999999999,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001103,110041343267,384 OLD GRASSDALE RD NE,331110,"C,Q",Metals
steel-1011199,steel_facility,"Kia Georgia, Inc.",GA,,32.915900000000001,-85.117609999999999,point,steel,,Steel Facility,reported_facility,,1,,,23188.412,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1011199,,7777 Kia Parkway,336110,"C,QQ","Import and Export of Equipment Containing Fluorintaed GHGs,Other"
steel-1003434,steel_facility,NOVELIS CORP - GREENSBORO,GA,GREENE COUNTY,33.560282999999998,-83.197522000000006,point,steel,,Steel Facility,reported_facility,,1,,,33165.023999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003434,110000358693,1261 WILLOW RUN RD.,331314,C,Metals
steel-1015119,steel_facility,VMC Specialty Alloys LLC,GA,BARTOW COUNTY,34.367137999999997,-84.906763999999995,point,steel,,Steel Facility,reported_facility,,1,,,38971.803999999996,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1015119,110057451831,800 Martin Luther King Jr Drive,331314,C,Metals
steel-1007937,steel_facility,Arconic US LLC,IA,SCOTT COUNTY,41.531149999999997,-90.468199999999996,point,steel,,Steel Facility,reported_facility,,1,,,269182.83600000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007937,110000416005,4879 STATE STREET,331315,C,Metals
steel-1003577,steel_facility,GERDAU AMERISTEEL US INC,IA,MUSCATINE COUNTY,41.585661000000002,-91.042156000000006,point,steel,,Steel Facility,reported_facility,,1,,,31886.756000000001,6879.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003577,110000772913,1500 WEST 3RD STREET,331110,"C,Q",Metals
steel-1002933,steel_facility,Novelis ALR Aluminum LLC (Davenport Casting),IA,SCOTT COUNTY,41.496859999999998,-90.645870000000002,point,steel,,Steel Facility,reported_facility,,1,,,49269.163999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002933,110000742563,2101 J M MORRIS BOULEVARD,331314,C,Metals
steel-1002147,steel_facility,SSAB Iowa Inc.,IA,MUSCATINE COUNTY,41.485529999999997,-90.822779999999995,point,steel,,Steel Facility,reported_facility,,1,,,295476.26799999998,114299,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002147,110008524034,1770 BILL SHARP BOULEVARD,331110,"C,Q",Metals
steel-1003268,steel_facility,ALTON STEEL COMPANY,IL,MADISON COUNTY,38.883209999999998,-90.145030000000006,point,steel,,Steel Facility,reported_facility,,1,,,24279.295999999998,10073.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003268,110000438679,#5 CUT ST.,331110,"C,Q",Metals
steel-1004427,steel_facility,Befesa Zinc US INC,IL,COOK COUNTY,41.687370999999999,-87.554861000000002,point,steel,,Steel Facility,reported_facility,,1,,,101160.18399999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004427,110000434352,2701 E. 114TH ST.,331492,"C,GG",Metals
steel-1005990,steel_facility,CATERPILLAR INC.-MAPLETON,IL,PEORIA COUNTY,40.559342999999998,-89.747989000000004,point,steel,,Steel Facility,reported_facility,,1,,,189158.32800000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005990,110000437965,8826 WEST ROUTE 24,331511,"C,TT","Metals,Waste"
steel-1006325,steel_facility,CLEVELAND-CLIFFS RIVERDALE LLC,IL,COOK COUNTY,41.656474000000003,-87.625846999999993,point,steel,,Steel Facility,reported_facility,,1,,,147555.848,93678.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006325,110015682215,13500 S PERRY AVE,331110,"C,Q",Metals
steel-1009927,steel_facility,Chicago White Metal Castings Inc,IL,,41.737009999999998,-87.989189999999994,point,steel,,Steel Facility,reported_facility,,1,,,8583.9264000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1009927,,649 N Route 83,331523,T,Metals
steel-1008735,steel_facility,FINKL & SONS CO,IL,COOK COUNTY,41.728541999999997,-87.591648000000006,point,steel,,Steel Facility,reported_facility,,1,,,34617.379999999997,2989.8,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1008735,110030735916,1355 E 93RD ST,331110,"C,Q",Metals
steel-1009613,steel_facility,G & W Electric Company,IL,,41.673859999999998,-88.074252999999999,point,steel,,Steel Facility,reported_facility,,1,,,20353.0128,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1009613,,305 West Crossroads Parkway,335313,"C,QQ,SS","Import and Export of Equipment Containing Fluorintaed GHGs,Other"
steel-1003204,steel_facility,GATEWAY ENERGY & COKE CO LLC,IL,MADISON COUNTY,38.695765999999999,-90.132874000000001,point,steel,,Steel Facility,reported_facility,,1,,,472576.63199999998,469678,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003204,110043807538,2585 EDWARDSVILLE RD,324199,"C,Q",Metals
steel-1009622,steel_facility,Gunite Corporation,IL,WINNEBAGO COUNTY,42.242283,-89.092825000000005,point,steel,,Steel Facility,reported_facility,,1,,,35221.46,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1009622,110000437091,302 Peoples Ave,331511,C,Metals
steel-1004811,steel_facility,KEYSTONE STEEL & WIRE CO,IL,PEORIA COUNTY,40.642502999999998,-89.645770999999996,point,steel,,Steel Facility,reported_facility,,1,,,126064.376,40510.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004811,110000612212,7000 SOUTH ADAMS STREET,331110,"C,Q",Metals
steel-1002621,steel_facility,"NUCOR STEEL KANKAKEE, INC.",IL,KANKAKEE COUNTY,41.181331999999998,-87.856643000000005,point,steel,,Steel Facility,reported_facility,,1,,,120039.208,55573.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002621,110038174098,ONE NUCOR WAY,331110,"C,Q",Metals
steel-1009615,steel_facility,S&C Electric Company,IL,,42.002310000000001,-87.67662,point,steel,,Steel Facility,reported_facility,,1,,,16732.5252,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1009615,,6601 N. Ridge Blvd.,335313,"C,QQ,SS","Import and Export of Equipment Containing Fluorintaed GHGs,Other"
steel-1006269,steel_facility,STERLING STEEL COMPANY LLC,IL,WHITESIDE COUNTY,41.786281000000002,-89.709809000000007,point,steel,,Steel Facility,reported_facility,,1,,,85048.448000000004,44750.8,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006269,110013297823,101 AVENUE K,331110,"C,Q",Metals
steel-1009864,steel_facility,"Spartan Light Metal Products, Inc.",IL,RANDOLPH COUNTY,38.120564000000002,-89.694120999999996,point,steel,,Steel Facility,reported_facility,,1,,,143026.02799999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1009864,110018359364,510 East McClurken Ave,331523,"C,T",Metals
steel-1006041,steel_facility,US STEEL - GRANITE CITY,IL,MADISON COUNTY,38.695399999999999,-90.136700000000005,point,steel,,Steel Facility,reported_facility,,1,,,1757626.36,263423.38,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006041,110018406679,1951 STATE ST,331110,"C,Q,TT","Metals,Waste"
steel-1004542,steel_facility,Wieland Rolled Products North America,IL,MADISON COUNTY,38.870069999999998,-90.115949999999998,point,steel,,Steel Facility,reported_facility,,1,,,27292.826000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004542,110071160597,305 LEWIS & CLARK BLVD.,331420,C,Metals
steel-1001877,steel_facility,ALCOA INC - WARRICK OPERATIONS,IN,WARRICK COUNTY,37.914999999999999,-87.332800000000006,point,steel,,Steel Facility,reported_facility,,1,,,4867518.5360000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001877,110000602045,,331313,"C,D,F","Metals,Power Plants"
steel-1004649,steel_facility,ARCONIC LAFAYETTE LLC,IN,TIPPECANOE COUNTY,40.395778,-86.859639000000001,point,steel,,Steel Facility,reported_facility,,1,,,33755.171999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004649,110000404198,3131 E MAIN ST,331314,C,Metals
steel-1010185,steel_facility,Advanced Magnesium Alloys Corporation,IN,MADISON COUNTY,40.085371000000002,-85.658665999999997,point,steel,,Steel Facility,reported_facility,,1,,,230280,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1010185,110022533070,1820 E. 32nd st.,331492,T,Metals
steel-1003962,steel_facility,Cleveland-Cliffs Burns Harbor LLC,IN,PORTER COUNTY,41.634,-87.131,point,steel,,Steel Facility,reported_facility,,1,,,7644163.3439999996,2579138.6800000002,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003962,110000607558,250 W US 12,331110,"C,Q",Metals
steel-1000214,steel_facility,Cleveland-Cliffs Steel Corporation,IN,SPENCER COUNTY,37.984900000000003,-87.025899999999993,point,steel,,Steel Facility,reported_facility,,1,,,112151.428,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1000214,110000592788,6500 N US HIGHWAY 231,331110,C,Metals
steel-1000588,steel_facility,Cleveland-Cliffs Steel LLC,IN,LAKE COUNTY,41.651164999999999,-87.459166999999994,point,steel,,Steel Facility,reported_facility,,1,,,703786.83200000005,300449.90000000002,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1000588,110000397794,3001 Dickey Road,331110,"C,Q",Metals
steel-1000156,steel_facility,Cleveland-Cliffs Steel LLC,IN,Lake,41.68,-87.426400000000001,point,steel,,Steel Facility,reported_facility,,1,,,5783020.5300000003,961854.56400000001,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1000156,110066942526,3210 WATLING ST,331110,"C,Q,S","Metals,Minerals"
steel-1003581,steel_facility,Cleveland-Cliffs Tek Inc. and Cleveland-Cliffs Kote Inc.,IN,ST. JOSEPH COUNTY,41.697400000000002,-86.467399999999998,point,steel,,Steel Facility,reported_facility,,1,,,98928.028000000006,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003581,110000399462,30755 EDISON RD,331221,C,Metals
steel-1005907,steel_facility,DALTON CORP WARSAW MFG FACILITY,IN,KOSCIUSKO COUNTY,41.235750000000003,-85.832527999999996,point,steel,,Steel Facility,reported_facility,,1,,,17940.21,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005907,110000399792,1900 E JEFFERSON ST,331511,C,Metals
steel-1004345,steel_facility,ELEMENT RESOURCES-GARFIELD FACILITY LLC,IN,DELAWARE COUNTY,40.158050000000003,-85.417289999999994,point,steel,,Steel Facility,reported_facility,,1,,,44386.692000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004345,110071159289,2601 W MT PLEASANT BLVD,331492,"C,R",Metals
steel-1003141,steel_facility,ENKEI AMERICA INC,IN,BARTHOLOMEW COUNTY,39.135579999999997,-85.955950000000001,point,steel,,Steel Facility,reported_facility,,1,,,26284.952000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003141,110000493831,2900 W INWOOD DR,331524,C,Metals
steel-1005552,steel_facility,FCA KOKOMO CASTING PLANT,IN,HOWARD COUNTY,40.461649000000001,-86.116825000000006,point,steel,,Steel Facility,reported_facility,,1,,,33558.224000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005552,110000401397,1001 E. BOULEVARD,331523,C,Metals
steel-1002875,steel_facility,GENERAL MOTORS LLC BEDFORD CETC,IN,LAWRENCE COUNTY,38.877889000000003,-86.479721999999995,point,steel,,Steel Facility,reported_facility,,1,,,52719.582000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002875,110000403215,105 GM DRIVE,331523,"C,TT","Metals,Waste"
steel-1007869,steel_facility,HAYNES INTERNATIONAL INCORPORATED,IN,HOWARD COUNTY,40.472124000000001,-86.160002000000006,point,steel,,Steel Facility,reported_facility,,1,,,56641.288,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007869,110000401351,2000 W DEFFENBAUGH ST,331491,C,Metals
steel-1007287,steel_facility,Indiana Harbor Coke Company,IN,LAKE COUNTY,41.656320999999998,-87.450142,point,steel,,Steel Facility,reported_facility,,1,,,1065051.8899999999,1023023.4,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007287,110066942526,3210 Watling St.,324199,"C,Q",Metals
steel-1013926,steel_facility,Jupiter Aluminum Corp,IN,LAKE COUNTY,41.596907000000002,-87.484909000000002,point,steel,,Steel Facility,reported_facility,,1,,,25389.004000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013926,110000397936,1745 165th Street,331315,C,Metals
steel-1014352,steel_facility,Kaiser Aluminum Warrick LLC,IN,WARRICK COUNTY,37.932119999999998,-87.324730000000002,point,steel,,Steel Facility,reported_facility,,1,,,159627.70000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1014352,110071062751,4000 W State Road 66,331315,C,Metals
steel-1010531,steel_facility,Matalco Bluffton LLC,IN,WELLS COUNTY,40.721330000000002,-85.203119999999998,point,steel,,Steel Facility,reported_facility,,1,,,21295.32,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1010531,110037103675,1390 S. Adams Street,331314,C,Metals
steel-1007866,steel_facility,NLMK INDIANA,IN,PORTER COUNTY,41.621519999999997,-87.161479999999997,point,steel,,Steel Facility,reported_facility,,1,,,99614.244000000006,44678.7,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007866,110000398212,6500 S. BOUNDARY RD.,331110,"C,Q",Metals
steel-1004151,steel_facility,NUCOR STEEL INDIANA,IN,MONTGOMERY COUNTY,39.974699999999999,-86.830100000000002,point,steel,,Steel Facility,reported_facility,,1,,,255383.476,146749.53599999999,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004151,110017410595,4537 S NUCOR RD,331110,"C,Q",Metals
steel-1003794,steel_facility,QUEMETCO INC,IN,MARION COUNTY,39.755553999999997,-86.300055999999998,point,steel,,Steel Facility,reported_facility,,1,,,65754.576000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003794,110000397419,7870 WEST MORRIS STREET,331492,"C,R",Metals
steel-1001721,steel_facility,"REAL ALLOY SPECIFICATION, LLC.",IN,WABASH COUNTY,40.790832999999999,-85.877088999999998,point,steel,,Steel Facility,reported_facility,,1,,,57086.338000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001721,110070864117,4525 W OLD US 24,331314,"C,TT","Metals,Waste"
steel-1013519,steel_facility,Ryobi Die Casting,IN,SHELBY COUNTY,39.540030000000002,-85.790019999999998,point,steel,,Steel Facility,reported_facility,,1,,,40980.095999999998,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013519,110041441062,800 W. Mausoleum Road,331523,C,Metals
steel-1014364,steel_facility,SDI LaFarga - Copperworks,IN,ALLEN COUNTY,41.072899999999997,-84.965299999999999,point,steel,,Steel Facility,reported_facility,,1,,,31200.232,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1014364,110043963048,1640 S. Ryan Rd.,331420,C,Metals
steel-1005584,steel_facility,STEEL DYNAMICS INC,IN,DEKALB COUNTY,41.364277999999999,-84.914083000000005,point,steel,,Steel Facility,reported_facility,,1,,,982503.42,828556.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005584,110056970452,4500 CR 59,331110,"C,Q",Metals
steel-1003688,steel_facility,"STEEL DYNAMICS, INC. (SDI)",IN,HENDRICKS COUNTY,39.876783000000003,-86.482112999999998,point,steel,,Steel Facility,reported_facility,,1,,,186944.32399999999,60391.9,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003688,110056970461,8000 NORTH COUNTY ROAD 225 EAST,331110,"C,Q",Metals
steel-1005602,steel_facility,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",IN,WHITLEY COUNTY,41.124347999999998,-85.395658999999995,point,steel,,Steel Facility,reported_facility,,1,,,328102.76799999998,173505.6,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005602,110070324528,2601 COUNTY ROAD 700 EAST,331110,"C,Q",Metals
steel-1004100,steel_facility,SUPERIOR ALUMINUM ALLOYS LLC,IN,ALLEN COUNTY,41.078919999999997,-84.95702,point,steel,,Steel Facility,reported_facility,,1,,,31253.132000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004100,110000493788,14214 EDGERTON RD.,331314,C,Metals
steel-1003059,steel_facility,Steel Dynamics,IN,VIGO COUNTY,39.344389999999997,-87.421210000000002,point,steel,,Steel Facility,reported_facility,,1,,,28236.743999999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003059,110001237867,455 West Industrial Drive,331221,C,Metals
steel-1001620,steel_facility,US Steel - Midwest Plant,IN,PORTER COUNTY,41.620389000000003,-87.170277999999996,point,steel,,Steel Facility,reported_facility,,1,,,110193.03599999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001620,110064647743,6300 US 12,331221,C,Metals
steel-1000418,steel_facility,US Steel Corp - Gary Works,IN,Lake,41.613300000000002,-87.328100000000006,point,steel,,Steel Facility,reported_facility,,1,,,10928816.198000001,3025085.0619999999,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1000418,110000398374,1 NORTH BROADWAY,331110,"C,Q,TT","Metals,Waste"
steel-1014628,steel_facility,Waelz Sustainable Products,IN,,40.721330326937,-86.438049208826996,point,steel,,Steel Facility,reported_facility,,1,,,87045.012000000002,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1014628,,3440 W CR 300 South,331492,"C,GG",Metals
steel-1002756,steel_facility,"Waupaca Foundry, Inc.",IN,PERRY COUNTY,37.986834999999999,-86.769568000000007,point,steel,,Steel Facility,reported_facility,,1,,,210470.59,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002756,110009973831,9856 SR 66,331511,C,Metals
steel-1005000,steel_facility,AUDUBON METALS LLC,KY,HENDERSON COUNTY,37.808762000000002,-87.632861000000005,point,steel,,Steel Facility,reported_facility,,1,,,49175.163999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005000,110000380999,3055 OHIO DR.,331314,C,Metals
steel-1002969,steel_facility,"CC METALS & ALLOYS, LLC",KY,MARSHALL COUNTY,37.056480000000001,-88.351079999999996,point,steel,,Steel Facility,reported_facility,,1,,,204520.136,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002969,110043782555,1542 N MAIN ST,331110,"C,K",Metals
steel-1006853,steel_facility,CENTURY ALUMINUM OF KENTUCKY,KY,HANCOCK COUNTY,37.944989999999997,-86.787769999999995,point,steel,,Steel Facility,reported_facility,,1,,,0.5,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006853,110070320432,1627 STATE ROUTE 3543,331313,"C,F",Metals
steel-1005537,steel_facility,Carbide Industries LLC,KY,JEFFERSON COUNTY,38.221899999999998,-85.835573999999994,point,steel,,Steel Facility,reported_facility,,1,,,50320.591999999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005537,110001387151,4400 Bells Lane,325180,"C,K",Metals
steel-1006666,steel_facility,Century Aluminum Sebree LLC,KY,HENDERSON COUNTY,37.655555999999997,-87.506944000000004,point,steel,,Steel Facility,reported_facility,,1,,,564341.39399999997,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006666,110038162118,9404 STATE ROUTE 2096,331313,"C,F",Metals
steel-1006045,steel_facility,Commonwealth Rolled Products,KY,HANCOCK COUNTY,37.949013999999998,-86.851578000000003,point,steel,,Steel Facility,reported_facility,,1,,,179883.07199999999,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006045,110071162464,1372 STATE ROAD 1957,331314,C,Metals
steel-1009577,steel_facility,"Haier US Appliance Solutions, Inc.",KY,JEFFERSON COUNTY,38.178040000000003,-85.650130000000004,point,steel,,Steel Facility,reported_facility,,1,,,26399.1,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1009577,110042071003,4000 Buechel Bank Road,335220,"C,QQ","Import and Export of Equipment Containing Fluorintaed GHGs,Other"
steel-1002771,steel_facility,LOGAN ALUMINUM INC,KY,LOGAN COUNTY,36.942884999999997,-86.937381999999999,point,steel,,Steel Facility,reported_facility,,1,,,230179.68400000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002771,110043784982,6920 LEWISBURG RD,331315,C,Metals
steel-1004191,steel_facility,NOVELIS ALUMINUM CORPORATION,KY,MADISON COUNTY,37.601205,-84.310288,point,steel,,Steel Facility,reported_facility,,1,,,56053.588000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1004191,110000379135,302 MAYDE ROAD,331314,C,Metals
steel-1002977,steel_facility,North American Stainless,KY,GALLATIN COUNTY,38.734904999999998,-85.002554000000003,point,steel,,Steel Facility,reported_facility,,1,,,275108.42,54261.2,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1002977,110071160011,6870 Highway 42 East,331110,"C,Q",Metals
steel-1014582,steel_facility,Nucor Steel Brandenburg,KY,MEADE COUNTY,38.004697,-86.133019000000004,point,steel,,Steel Facility,reported_facility,,1,,,64560.103999999999,12347.5,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1014582,110071062710,100 Ronnie Greenwell Commerce Road,331110,"C,Q",Metals
steel-1005700,steel_facility,Nucor Steel Gallatin LLC,KY,GALLATIN COUNTY,38.766666999999998,-85.004166999999995,point,steel,,Steel Facility,reported_facility,,1,,,378215.67599999998,239080.6,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1005700,110000591226,4831 US 42 W,331110,"C,Q",Metals
steel-1006535,steel_facility,OHIO VALLEY ALUMINUM CO INC,KY,SHELBY COUNTY,38.209029999999998,-85.256770000000003,point,steel,,Steel Facility,reported_facility,,1,,,37759.608,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006535,110000377896,1100 BROOKS INDL. RD.,331314,C,Metals
steel-1001883,steel_facility,"Real Alloy Recycling, LLC",KY,BUTLER COUNTY,37.196389000000003,-86.725832999999994,point,steel,,Steel Facility,reported_facility,,1,,,50468.22,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1001883,110070556131,805 Gardner Lane,331314,"C,TT","Metals,Waste"
steel-1003341,steel_facility,SOUTHWIRE COMPANY KENTUCKY PLANT,KY,HANCOCK COUNTY,37.934908,-86.788047000000006,point,steel,,Steel Facility,reported_facility,,1,,,57296.73,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1003341,110070118130,1987 STATE ROUTE 271 NORTH,331318,C,Metals
steel-1007929,steel_facility,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS",LA,ST. JAMES PARISH,30.066583000000001,-90.701823000000005,point,steel,,Steel Facility,reported_facility,,1,,,802950.076,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1007929,110071161840,1111 E AIRLINE HIGHWAY,331313,C,Metals
steel-1013375,steel_facility,BENTELER Steel Tube Manufacturing Corp,LA,CADDO PARISH,32.340330000000002,-93.607730000000004,point,steel,,Steel Facility,reported_facility,,1,,,34348.620000000003,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1013375,110070030796,#1 Benteler Dr,331210,C,Metals
steel-1010766,steel_facility,Nucor Steel Louisiana LLC,LA,ST. JAMES PARISH,30.081306000000001,-90.860528000000002,point,steel,,Steel Facility,reported_facility,,1,,,1086837.452,1074957.196,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1010766,110046325400,9101 LA HWY 3125,331110,"C,Q",Metals
steel-1006980,steel_facility,"CADILLAC CASTING, INCORPORATED",MI,WEXFORD COUNTY,44.264400000000002,-85.409199999999998,point,steel,,Steel Facility,reported_facility,,1,,,45627.398000000001,,2023,EPA GHGRP 2023 Data Summary Spreadsheets,Direct Point Emitters sheet,,,,,,,,1006980,110000411956,1500 4TH AVE.,331511,C,Metals
